-1	17	9	25	4	-2	-2	-2	1473868309586
2	-7	-32	-21	-3	-1	2	1	1473868309591
-5	5	1	-5	-2	-3	-3	-3	1473868309631
0	-7	-3	10	8	1	0	2	1473868309636
1	18	2	-11	-6	-6	-1	2	1473868309632
-6	-34	1	5	-8	1	-5	-5	1473868309637
2	23	-16	2	13	5	4	2	1473868309632
0	-32	38	12	0	5	1	0	1473868309637
-3	1	-57	-10	-8	-2	-3	-2	1473868309633
-2	-14	16	-50	-9	-8	-5	-2	1473868309638
-6	-30	-14	-28	11	-13	-2	-3	1473868309679
5	16	-4	-5	-28	16	-1	1	1473868309684
0	6	6	-1	-5	-11	1	-2	1473868309680
-10	-4	6	6	16	4	-2	-3	1473868309685
-4	-24	-13	0	1	-8	-6	-3	1473868309683
0	1	3	-5	-16	-20	-3	-1	1473868309688
0	3	-4	3	-10	1	2	3	1473868309725
4	2	6	25	51	15	9	3	1473868309730
0	-60	-15	-57	-15	-16	-6	-2	1473868309726
-1	7	3	46	-91	-36	-13	-5	1473868309731
-9	-44	-61	-71	27	-19	-7	-4	1473868309727
6	16	-5	-18	8	-20	2	3	1473868309732
-5	16	11	58	37	44	1	-3	1473868309771
3	6	8	32	14	-7	2	2	1473868309776
6	2	-7	-62	16	43	6	11	1473868309774
-3	-16	-7	-3	4	-4	3	-1	1473868309779
0	10	18	-10	19	18	3	-2	1473868309774
0	-7	-8	31	5	-2	2	3	1473868309779
0	-8	5	38	-26	-22	-10	-6	1473868309819
1	16	-5	-10	20	7	-2	0	1473868309824
-6	-11	-19	-62	-5	-35	-4	-6	1473868309820
3	-6	-7	-85	-31	55	26	8	1473868309825
-3	1	-17	-7	-20	-7	12	1	1473868309820
4	7	76	127	48	28	11	2	1473868309825
-2	-12	-3	52	13	-48	-14	-5	1473868309822
-9	5	-33	-72	-60	-28	-44	-16	1473868309827
-4	-2	-15	-19	-24	-38	7	-6	1473868309869
-13	-18	-8	-6	6	-21	-48	-20	1473868309874
7	6	6	10	0	15	-24	0	1473868309869
-2	-9	1	31	-3	-17	7	1	1473868309874
3	10	-26	-66	-14	-11	-13	-3	1473868309914
3	5	-25	62	13	4	-1	-2	1473868309919
1	5	15	20	6	3	-7	6	1473868309917
-5	-7	-22	-8	-8	-3	11	-3	1473868309922
1	1	-15	15	-3	-4	-12	-1	1473868309917
-3	-16	9	27	9	3	-11	-3	1473868309922
-6	-1	-1	6	6	9	15	3	1473868309962
0	-2	56	55	11	-8	10	-3	1473868309967
-16	-11	-4	24	12	7	-11	-6	1473868309962
-26	-10	-6	20	3	0	20	14	1473868309967
29	5	3	-21	-7	7	-20	31	1473868309965
-36	-3	-14	-23	-5	-7	-39	-11	1473868309970
31	-7	-2	14	-4	-32	60	-9	1473868309967
84	37	6	-11	2	49	14	83	1473868309972
-41	101	5	-10	-21	-14	-52	-50	1473868310011
-27	-11	-22	-14	10	3	-13	-57	1473868310016
-48	-14	-4	25	-1	6	-7	-30	1473868310011
93	64	35	3	-15	-29	-28	84	1473868310016
-54	-80	-17	-2	42	28	33	-64	1473868310058
34	119	-4	-18	-15	5	19	0	1473868310063
14	-33	2	8	0	62	-19	18	1473868310059
-5	-30	-19	31	-41	4	-13	-49	1473868310064
37	36	-19	-89	-123	-103	-20	4	1473868310061
-26	-57	-17	-74	-71	-4	1	-3	1473868310066
25	-1	30	62	-71	-118	1	16	1473868310062
-14	-8	-3	52	107	93	18	-29	1473868310067
26	20	51	86	127	72	33	20	1473868310105
-10	-6	-16	-55	64	30	-23	-3	1473868310110
-11	-13	-18	-48	-85	-91	-103	-17	1473868310105
-19	-10	-2	-70	23	-10	75	-13	1473868310110
28	-1	-6	-4	90	99	76	38	1473868310154
-20	-2	15	0	-100	111	44	0	1473868310159
-5	-17	-18	-17	-85	-128	-93	9	1473868310155
21	0	2	-5	-6	73	58	-53	1473868310160
-11	-22	-5	1	-13	41	53	118	1473868310155
35	16	16	33	-14	-30	-21	-36	1473868310160
-5	18	6	-12	7	-44	-15	-3	1473868310200
34	-17	-48	-45	-23	-68	-30	-6	1473868310205
8	-2	3	13	26	51	13	-15	1473868310200
3	11	-1	-6	-4	-16	-3	19	1473868310205
-51	-6	-9	-17	-23	-12	-1	-31	1473868310203
37	-4	13	24	2	-10	-5	18	1473868310208
-25	8	7	0	16	17	7	-27	1473868310203
-35	-18	-11	-13	-18	-10	0	-6	1473868310208
0	-1	3	0	-1	3	21	-13	1473868310249
-15	1	11	10	3	-21	-33	-22	1473868310254
1	-8	-7	-7	0	12	27	-19	1473868310249
-6	12	20	-21	-11	-6	-1	5	1473868310254
14	-12	21	28	7	-3	-8	1	1473868310295
-1	14	-97	4	-1	-11	1	5	1473868310300
4	55	22	-15	-22	-7	-2	-7	1473868310296
3	-71	23	16	13	-4	-10	26	1473868310301
-24	-52	-19	2	-14	6	21	-47	1473868310296
17	57	23	-19	-36	-36	-3	-38	1473868310301
-4	-2	-55	12	38	20	-6	7	1473868310342
-2	-40	8	-61	5	14	-18	0	1473868310347
36	18	13	7	-72	27	29	-17	1473868310343
0	-8	79	-20	-90	-85	28	68	1473868310348
-25	-22	-111	-95	-128	-73	-48	-25	1473868310345
-22	-13	-59	-14	-38	6	-81	8	1473868310350
-8	12	19	-15	-96	127	65	-7	1473868310346
3	4	-25	82	122	-12	23	-1	1473868310351
7	-21	3	25	-40	19	27	9	1473868310392
-78	-19	-7	-86	-128	-44	-30	-14	1473868310397
-17	16	-18	-103	-114	-128	-43	27	1473868310392
-18	-43	-50	-89	-47	-91	-34	-8	1473868310397
3	33	15	-29	20	-43	-14	-63	1473868310438
61	-8	8	-27	-22	2	18	36	1473868310443
51	-24	-12	24	59	38	-13	46	1473868310438
-40	44	21	39	8	61	41	8	1473868310443
2	14	5	-1	-17	-56	-10	70	1473868310439
-49	22	1	0	20	-5	-43	-44	1473868310444
65	-8	-3	-7	23	23	30	-21	1473868310440
-39	-34	-14	-7	-36	-5	-19	-86	1473868310445
2	16	-2	13	-7	-4	18	-19	1473868310485
-4	1	-6	-4	-15	-6	-10	20	1473868310490
-38	-10	-4	4	3	-21	-4	-13	1473868310488
8	-11	0	-6	-5	7	-26	7	1473868310493
8	17	1	-3	-1	-9	5	0	1473868310489
-15	-2	-5	0	-6	1	-32	-6	1473868310494
-53	21	-7	4	-10	-19	29	-69	1473868310535
37	-68	0	-4	-52	7	29	21	1473868310540
-7	23	9	-8	94	33	0	22	1473868310535
-49	-19	6	-5	-79	-56	13	68	1473868310540
14	-4	-52	-85	48	29	-13	-20	1473868310580
5	19	12	39	-16	31	19	41	1473868310585
39	4	-10	-4	-68	21	39	32	1473868310580
-8	-3	-25	-28	71	-11	-12	-8	1473868310585
17	5	66	37	-108	-37	16	-2	1473868310583
-9	-5	-20	66	120	9	-61	-22	1473868310588
8	1	4	-7	-1	7	-8	0	1473868310583
18	32	-14	28	-19	5	33	-6	1473868310588
37	20	14	2	28	-24	-2	75	1473868310630
-4	47	2	3	0	-1	-12	-5	1473868310635
39	-82	3	8	10	19	-4	8	1473868310630
5	2	-6	-15	-7	-10	-5	-9	1473868310635
-4	-8	-5	23	29	15	3	-11	1473868310675
41	-10	10	-8	19	0	4	37	1473868310680
-18	-28	5	8	32	13	37	48	1473868310675
4	17	-7	-2	-10	37	-12	-17	1473868310680
-4	15	-1	9	-9	-27	-26	-34	1473868310675
-1	-12	-6	-7	-4	4	-22	1	1473868310680
-20	0	0	1	16	8	49	-32	1473868310678
-2	-3	2	-2	-9	-31	-25	-35	1473868310683
-5	15	-4	14	-7	0	7	36	1473868310722
-4	8	-3	-13	6	8	5	-4	1473868310727
14	0	-1	5	18	1	1	14	1473868310722
24	19	-6	-4	-9	3	6	9	1473868310727
-6	-13	-4	-5	-6	-16	-16	-30	1473868310723
-10	13	4	-9	-16	-6	6	-5	1473868310728
-5	6	-1	17	38	-4	-5	-4	1473868310725
16	5	-2	-6	2	30	6	3	1473868310730
13	-1	5	25	33	7	-6	-3	1473868310774
5	9	2	15	49	8	-6	-3	1473868310779
-4	-3	-5	4	-20	12	-7	-6	1473868310775
-4	9	-3	-8	-2	-21	7	4	1473868310780
-10	-6	-4	-15	-65	-6	-15	-32	1473868310817
4	-4	0	-20	-2	-15	-2	9	1473868310822
-3	-2	0	-3	14	37	5	-1	1473868310818
8	3	0	4	-1	-6	-7	4	1473868310823
5	1	-3	8	2	-5	0	-1	1473868310819
-21	-3	-5	8	-12	-4	-5	-9	1473868310824
-1	5	-2	-21	-54	-33	-10	1	1473868310820
3	4	2	1	53	7	3	-1	1473868310825
-3	-1	-5	-1	-16	-1	-1	3	1473868310865
1	1	-3	-4	-11	-7	-2	2	1473868310870
0	1	0	-5	8	-3	1	-3	1473868310865
2	2	-1	10	-18	0	-5	-1	1473868310870
-3	-3	-1	2	3	-5	2	1	1473868310867
0	0	2	0	-7	-1	2	-3	1473868310872
1	-2	3	10	17	-5	0	3	1473868310915
1	0	-1	1	-4	10	-1	-2	1473868310920
-1	-2	-1	-11	-10	-7	-3	-1	1473868310916
-1	-1	-4	0	-7	-3	-5	-1	1473868310921
-1	-1	-2	3	4	-10	1	-1	1473868310959
1	0	2	-7	-2	12	2	-3	1473868310964
-1	0	-3	-6	-10	-9	-2	0	1473868310962
1	0	1	-2	2	2	1	-1	1473868310967
0	1	0	0	3	2	0	0	1473868310962
-2	-3	1	3	-3	0	-2	-2	1473868310967
-2	-1	0	-3	-1	-1	-2	-1	1473868310963
-1	-1	-3	0	1	-1	-1	0	1473868310968
-2	-1	-2	1	5	2	0	-2	1473868311008
1	-1	-2	0	0	-1	0	-1	1473868311013
0	-1	-2	-3	-5	-5	-1	-1	1473868311010
-1	-3	-1	0	-4	-1	-1	-1	1473868311015
-1	-1	0	0	2	-2	-3	-1	1473868311056
1	0	-1	-4	-3	-6	1	0	1473868311061
-1	0	2	-5	20	-16	4	-1	1473868311057
2	1	6	30	82	53	11	4	1473868311062
0	1	2	13	9	16	6	1	1473868311057
-1	-2	-3	-2	2	3	0	0	1473868311062
-2	-2	-5	-4	-41	-9	-7	-4	1473868311059
-3	-2	-3	-21	-40	-35	-8	-3	1473868311064
-2	-1	-1	-12	5	-8	-3	-1	1473868311102
-2	-2	0	2	5	3	0	0	1473868311107
0	-1	-2	-2	-3	-1	-2	-1	1473868311103
0	0	-2	-2	3	-5	1	0	1473868311108
0	-1	0	2	14	9	2	1	1473868311105
-1	-1	-2	-1	-6	0	-3	-1	1473868311110
-2	0	-1	1	-12	-8	-3	-1	1473868311106
0	2	2	1	11	-4	0	-2	1473868311111
2	13	-1	-1	3	8	0	0	1473868311151
-2	3	0	0	-13	-9	-3	-2	1473868311156
-4	-4	-3	-6	1	-3	-1	-3	1473868311151
1	-3	-1	-1	5	4	1	1	1473868311156
0	-4	1	2	-2	0	-3	0	1473868311196
1	0	-1	-2	-5	-6	0	0	1473868311201
-3	-5	-1	-1	0	-3	-1	-4	1473868311196
1	-1	-6	-4	-5	-2	0	3	1473868311201
0	2	2	1	1	-3	-2	-2	1473868311197
-1	-1	-2	0	-2	-2	-3	-3	1473868311202
-1	3	0	-1	2	4	1	-1	1473868311199
-2	-5	-3	-3	-2	-1	-1	-3	1473868311204
4	-1	-4	-5	-7	-5	-2	2	1473868311243
-3	2	0	3	3	0	-1	-4	1473868311248
-1	0	-1	-1	0	-3	1	0	1473868311245
2	3	0	-4	0	0	-1	0	1473868311250
-2	-5	-2	1	0	1	-1	-1	1473868311246
-3	-3	0	0	-3	-2	-1	-2	1473868311251
0	3	1	2	1	-1	0	-1	1473868311247
-1	-1	0	-2	1	-1	0	0	1473868311252
2	-2	-2	-2	-2	-2	0	0	1473868311294
-3	13	3	1	3	1	-1	-5	1473868311299
0	-1	-1	0	1	0	0	-1	1473868311294
-1	-2	-1	-1	-1	-2	0	0	1473868311299
-2	-10	-2	-3	-3	-2	-2	-1	1473868311340
-4	6	1	3	0	2	-1	-3	1473868311345
-3	-2	1	-1	-2	-2	-21	-1	1473868311340
1	-6	-2	-3	-3	1	38	3	1473868311345
-2	-11	-2	-1	-1	-2	-5	0	1473868311342
2	42	3	2	1	2	0	0	1473868311347
0	5	-1	1	-1	-1	0	-1	1473868311342
-2	-22	-3	-1	-1	-2	-12	-2	1473868311347
-1	-2	-1	-2	-1	0	-1	-1	1473868311388
-6	1	-1	1	3	2	-10	-5	1473868311393
1	-7	-2	-4	-2	-3	3	3	1473868311391
-2	-16	-2	-1	1	-1	-7	-1	1473868311396
-5	-6	-1	0	1	2	3	-4	1473868311391
-1	-2	-2	-1	1	1	-5	-3	1473868311396
1	-12	-3	-2	-1	0	-4	7	1473868311434
16	35	2	2	1	0	-2	1	1473868311439
-4	-5	-1	1	-1	-2	6	-3	1473868311435
-7	-22	-1	-3	-3	-6	-13	1	1473868311440
-1	-1	-2	-1	-1	-1	1	-3	1473868311437
-8	-22	-4	-4	1	2	0	-4	1473868311442
-3	3	2	2	1	-1	-3	-3	1473868311483
6	14	-3	-6	-5	-2	-6	2	1473868311488
-3	-8	-3	-3	-3	0	3	0	1473868311483
7	57	4	0	-2	0	-1	0	1473868311488
2	4	-1	-2	-1	-3	-5	-2	1473868311484
0	-5	-1	-2	-2	-1	1	1	1473868311489
4	11	2	1	-2	-3	-1	1	1473868311487
-2	-19	-2	1	0	1	-1	0	1473868311492
-3	1	-1	1	1	0	-5	-3	1473868311531
-8	-12	1	4	1	-1	-3	-3	1473868311536
0	-5	0	-3	-5	-5	-1	3	1473868311531
-3	0	-2	1	1	2	0	-2	1473868311536
2	8	-1	1	-1	1	-4	-3	1473868311577
-2	-7	-1	-4	-3	-5	4	4	1473868311582
-7	-7	-1	-1	-1	4	-3	-4	1473868311577
0	-1	-1	-3	-2	-1	-2	-1	1473868311582
-1	2	-1	-2	-1	-3	2	-1	1473868311578
-1	-11	0	0	-2	-2	-2	0	1473868311583
0	0	-2	-3	-3	-4	-2	-1	1473868311582
-2	-5	-1	2	0	0	-2	-3	1473868311587
-2	4	1	0	0	2	2	-1	1473868311625
1	3	0	0	0	0	0	0	1473868311630
0	0	0	-2	-2	1	-2	1	1473868311625
-2	5	2	3	2	0	-1	-3	1473868311630
1	-2	-4	-4	-3	-2	2	0	1473868311628
0	-9	-1	-3	-1	0	-2	0	1473868311633
-3	-3	-2	-1	-1	0	-1	-2	1473868311628
-2	-1	-1	-1	-1	0	1	0	1473868311633
1	-5	-3	-4	-1	-4	-2	1	1473868311676
-1	-1	-3	-1	-4	-1	-2	-1	1473868311681
0	0	-2	-1	-1	-2	0	0	1473868311676
-1	-3	-1	-2	0	-3	-3	-1	1473868311681
-2	-2	-1	-3	0	0	-1	0	1473868311719
-1	-1	0	-2	0	-3	-2	1	1473868311724
-1	0	-1	0	0	-1	-1	-1	1473868311722
-2	0	0	1	-1	0	-1	-1	1473868311727
-1	0	-2	0	-1	0	0	2	1473868311722
1	-2	-1	-1	-2	-3	-2	0	1473868311727
-1	-1	-1	2	0	-1	-1	-1	1473868311722
-2	-1	-2	-2	-1	-1	0	-1	1473868311727
-2	-2	-1	-1	-3	-1	-1	1	1473868311767
-2	1	0	1	-1	-1	-1	-2	1473868311772
-1	-2	0	-1	-2	-2	-2	-2	1473868311768
-1	-2	0	-3	0	-1	0	-2	1473868311773
-2	0	-2	0	-1	-1	-2	-2	1473868311770
-2	-2	-2	-1	0	-1	-2	-3	1473868311775
0	-2	-1	-1	0	-2	-1	0	1473868311815
0	-1	-1	-2	-1	-1	-2	-2	1473868311820
0	-2	-1	0	0	0	-1	-2	1473868311815
-1	1	-3	0	-1	-1	-1	-1	1473868311820
-1	0	0	-3	-1	0	-2	-1	1473868311817
-2	-2	-1	-1	-1	-1	0	-1	1473868311822
-1	-1	0	-1	-1	-3	0	-2	1473868311862
-1	0	0	-1	-1	0	-1	0	1473868311867
-1	0	-2	-1	-2	-2	-1	0	1473868311863
-2	-2	-2	-1	-1	5	1	1	1473868311868
-1	-1	0	0	1	2	0	-1	1473868311865
-1	-1	0	-2	-2	1	-2	-1	1473868311870
-2	-1	-1	-3	-10	-1	-1	-1	1473868311866
1	-1	-2	1	1	-5	-2	-1	1473868311871
-2	-1	-1	7	4	0	2	-1	1473868311912
-2	-1	-3	-14	-27	-11	-5	0	1473868311917
-1	-1	-4	-15	-11	-17	-4	-1	1473868311912
-1	-1	0	-10	11	-3	-2	-2	1473868311917
0	0	2	23	14	27	2	1	1473868311957
0	-1	0	1	1	0	1	0	1473868311962
0	-1	-1	-7	24	17	0	-1	1473868311958
1	0	-1	9	4	10	1	0	1473868311963
1	0	-1	2	6	1	1	-1	1473868311958
-2	-2	-3	-13	-36	-15	-4	-2	1473868311963
-2	-2	-3	-8	-29	-19	-3	-1	1473868311960
1	0	1	-8	46	9	4	0	1473868311965
1	1	4	26	17	26	6	1	1473868312004
0	-1	2	11	16	0	0	0	1473868312009
-1	-1	-4	-13	-6	-10	-5	-2	1473868312006
-1	-2	-1	-22	-1	5	-2	1	1473868312011
-1	0	-1	20	3	-11	-1	-1	1473868312007
-1	-2	-2	0	-5	10	1	-2	1473868312012
-1	-1	1	2	14	-4	1	0	1473868312008
-1	-1	0	10	1	-4	0	-1	1473868312013
1	1	0	-13	4	-9	0	0	1473868312055
-1	-1	2	16	-12	-4	0	0	1473868312060
-2	-1	1	-1	4	11	-1	-1	1473868312055
-1	0	-1	4	2	2	1	0	1473868312060
-2	-1	-1	8	11	10	1	-2	1473868312101
-3	-1	-3	-12	-28	-6	-1	-2	1473868312106
0	0	1	14	12	11	2	0	1473868312102
1	0	0	8	-1	-1	1	0	1473868312107
-2	-1	-1	-2	-16	-10	-3	-2	1473868312102
-1	0	-3	-4	-17	-2	-3	-1	1473868312107
0	-3	-2	-10	-1	2	-1	0	1473868312105
0	-2	-3	-6	2	-1	-2	-1	1473868312110
-1	-1	-2	2	-2	1	-1	-3	1473868312147
-1	-1	-1	1	-7	-10	-3	-1	1473868312152
-2	-1	-1	0	3	4	0	-1	1473868312148
-2	-2	-1	2	-2	1	-1	-2	1473868312153
-2	0	-1	-4	-10	-15	-3	-2	1473868312148
0	-2	0	-5	2	2	0	0	1473868312153
0	-1	1	6	9	7	0	-1	1473868312149
-1	0	-1	1	-6	1	-2	-1	1473868312154
0	-3	-1	-2	-2	-5	-2	-1	1473868312195
-2	-1	-2	0	3	-1	-2	-2	1473868312200
0	0	0	-1	0	-1	0	-1	1473868312195
-1	-2	1	-1	-3	3	0	0	1473868312200
-2	-1	-1	-4	-1	-7	0	-2	1473868312197
-1	-2	-1	-3	0	-1	2	0	1473868312202
0	-1	0	1	0	1	-1	-4	1473868312241
-2	-1	0	-2	0	2	0	-2	1473868312246
1	-14	-4	-1	-1	1	-1	0	1473868312243
2	19	0	0	-1	1	-1	0	1473868312248
-1	1	0	-2	-3	-3	-1	-1	1473868312244
1	-1	-1	-1	-1	1	-2	1	1473868312249
-2	-1	-1	0	1	-2	-2	-1	1473868312245
0	-7	-2	-1	-3	0	1	-1	1473868312250
-10	4	-2	-1	0	-2	-2	2	1473868312291
19	-2	-2	1	-2	1	-1	-1	1473868312296
7	6	2	-1	-2	-3	1	3	1473868312292
-20	-6	-1	-3	1	-2	-2	-2	1473868312297
-8	-1	0	-2	-1	0	-1	-11	1473868312293
-8	-5	-3	-1	-1	1	-1	2	1473868312298
-4	-1	1	0	1	-2	-1	-7	1473868312338
1	5	-1	-1	-1	0	0	-1	1473868312343
0	3	0	0	-1	0	0	3	1473868312339
-1	-9	-2	-1	-1	-2	0	-2	1473868312344
-8	-3	-2	0	-1	0	-2	-1	1473868312340
2	2	-2	0	-1	-1	0	-3	1473868312345
-1	0	0	0	-2	1	-2	1	1473868312386
-3	-2	-2	0	-1	0	1	-1	1473868312391
-3	-2	-2	-2	-2	0	-1	-1	1473868312386
5	-1	-2	-1	-1	-1	-2	1	1473868312391
-4	0	-4	-3	0	-1	0	-2	1473868312432
-3	-2	-1	-2	-1	0	-2	-2	1473868312437
0	0	0	-1	-1	0	1	1	1473868312435
-4	-1	-1	0	-2	-1	-2	-1	1473868312440
-1	-1	-2	-1	-2	-2	1	0	1473868312435
-1	1	-1	-2	-11	1	-1	-3	1473868312440
-1	-2	-2	0	7	-7	-4	-3	1473868312481
0	-3	-1	-1	-5	-6	-3	0	1473868312486
-3	-2	-3	-3	-8	-7	-3	-1	1473868312482
-1	2	-1	-11	-2	-5	-1	1	1473868312487
-2	0	-2	4	-5	1	-1	0	1473868312483
-2	-3	-2	1	6	-8	-3	-2	1473868312488
0	-1	0	5	3	-2	-1	-1	1473868312484
-1	-2	-3	-5	-8	11	0	-1	1473868312489
0	-2	-2	-9	-8	2	0	0	1473868312529
0	0	-1	0	-3	-4	1	-3	1473868312534
0	-1	-1	-9	6	5	-1	-1	1473868312529
-1	-1	-3	14	6	-3	-1	0	1473868312534
0	0	-1	2	-4	-2	0	-1	1473868312575
-1	0	-1	-6	0	2	-1	0	1473868312580
0	-3	-1	-4	-1	3	0	-1	1473868312575
0	-1	-1	-5	-5	-7	-2	-1	1473868312580
-2	-2	-2	4	0	-1	-1	0	1473868312576
-1	-1	0	-2	0	3	0	-1	1473868312581
-1	0	0	-1	-1	2	0	-3	1473868312578
0	0	-2	-2	-3	-4	-1	-1	1473868312583
0	-1	-2	-2	-1	-1	-1	-1	1473868312623
-1	0	-1	-2	0	2	-2	-2	1473868312628
-1	-1	-1	2	-1	1	-2	-1	1473868312623
0	-1	0	-3	-2	-3	-1	-2	1473868312628
-1	-2	0	1	-1	0	-1	-2	1473868312669
-3	-2	-1	-1	1	0	0	-2	1473868312674
0	-1	-2	0	-1	-1	0	0	1473868312672
-1	0	-2	0	0	-1	-2	1	1473868312677
0	0	-1	0	-4	-2	-2	-1	1473868312672
-1	-2	0	-1	-2	-3	0	0	1473868312677
-1	-2	0	1	-2	-1	0	-2	1473868312717
1	-1	-1	-3	-2	1	1	0	1473868312722
-2	-2	-1	-2	0	-1	0	-2	1473868312718
-1	1	-2	-2	0	-2	-2	-1	1473868312723
0	-2	0	-1	-1	0	-2	-1	1473868312721
-1	-1	0	-2	-2	-1	0	0	1473868312726
0	-1	-2	0	-1	0	0	1	1473868312722
-1	-3	-2	-1	-1	-2	-1	0	1473868312727
-1	0	0	-1	-2	-1	0	-2	1473868312766
0	-1	-2	-1	-1	-1	-1	-1	1473868312771
0	-2	-2	-2	0	0	0	1	1473868312766
-2	-2	-1	-2	-1	0	-2	0	1473868312771
-2	0	-1	-1	-1	-3	-1	-2	1473868312812
-1	-1	0	0	1	0	0	-1	1473868312817
0	-2	-1	-2	-1	-1	-1	1	1473868312813
-2	-2	-1	-2	0	-1	0	-2	1473868312818
-1	0	1	0	-2	0	0	-1	1473868312813
-2	-3	1	0	0	-2	-1	0	1473868312818
-1	0	-1	-1	-1	-1	-1	-1	1473868312861
-1	1	0	-2	-1	-2	-2	-2	1473868312866
-1	-2	-1	0	-1	0	-1	-2	1473868312861
-1	-1	0	-1	-2	1	1	-2	1473868312866
-1	-1	-1	-1	1	0	-2	1	1473868312862
-1	-2	-2	-1	-2	0	-1	0	1473868312867
-1	1	-1	-1	1	-3	1	-1	1473868312863
0	-2	-1	-2	0	-1	-1	-3	1473868312868
-1	-1	0	0	-1	-1	-1	-3	1473868312909
-1	-1	0	-1	-1	-1	-1	0	1473868312914
-2	-1	-1	-1	-3	-2	-1	-2	1473868312910
0	-1	-1	-2	0	-1	0	0	1473868312915
-2	-1	0	-4	-10	-1	-2	0	1473868312955
-3	0	-3	1	8	3	-1	-1	1473868312960
0	0	-1	-2	-2	-1	0	-3	1473868312955
0	-1	1	0	-2	-2	0	0	1473868312960
-1	-1	-1	-1	-2	-2	-2	-2	1473868312955
-1	0	-2	-1	-2	1	0	-1	1473868312960
-1	-1	-1	0	0	-1	-1	-1	1473868312958
-2	-2	-2	0	-2	0	-2	-2	1473868312963
-1	0	-1	0	0	-2	-1	0	1473868313005
-1	-1	0	-1	-1	0	0	0	1473868313010
-1	1	-1	0	-2	-2	-2	0	1473868313005
0	-2	-2	-2	1	0	-1	-1	1473868313010
-2	-2	-1	-1	2	0	0	0	1473868313051
-1	-2	1	-1	-1	-2	-2	-1	1473868313056
-1	-1	-1	1	9	-1	-2	-1	1473868313051
0	0	-1	-1	0	-2	-1	-1	1473868313056
-2	-2	-1	-2	-6	-2	-2	0	1473868313051
-3	0	-2	1	1	-2	-2	-1	1473868313056
-2	-1	-1	-4	-5	-2	-2	-2	1473868313097
0	0	-2	-2	-1	-2	0	-3	1473868313102
-2	0	-2	-1	-3	-3	0	-3	1473868313097
0	-2	-1	0	0	-1	1	-1	1473868313102
-3	-3	-1	0	0	1	-1	-1	1473868313098
0	0	0	-1	-3	-1	1	-1	1473868313103
-1	0	-1	-2	-2	0	0	-2	1473868313099
1	0	1	0	0	-1	-2	-1	1473868313104
0	-2	-1	-2	-3	-2	0	0	1473868313148
-1	-1	0	-1	-1	-2	1	-2	1473868313153
0	0	-1	-1	1	0	-2	-1	1473868313148
-1	-1	-2	-1	-1	0	-2	-1	1473868313153
-1	0	-1	-1	-3	0	0	-2	1473868313192
0	-1	-2	1	-1	-1	-3	-1	1473868313197
-1	-2	0	1	0	1	-1	0	1473868313195
-1	-2	-1	-3	-4	1	-1	-2	1473868313200
-1	-1	0	2	3	-2	-1	-1	1473868313196
-2	-3	0	-12	-4	-3	-1	0	1473868313201
0	0	0	9	3	-3	-1	-1	1473868313196
-2	-2	-1	-2	0	-2	-1	-2	1473868313201
1	-3	0	0	-11	3	-2	-1	1473868313239
0	0	0	3	17	-1	0	0	1473868313244
-2	-2	-1	-3	-12	-16	0	0	1473868313240
0	-2	0	-12	18	9	-1	-2	1473868313245
0	0	1	14	6	9	0	0	1473868313241
-2	0	-1	1	2	-3	-1	0	1473868313246
-1	-1	-1	0	-6	2	1	0	1473868313242
-1	1	-2	-3	-13	-11	-2	-2	1473868313247
-1	-1	-2	-5	-2	0	-1	0	1473868313288
0	-1	-2	0	-1	-3	1	-1	1473868313293
0	-1	-2	-2	5	0	-2	0	1473868313290
-1	-1	0	4	-2	0	0	-3	1473868313295
0	-1	-2	-3	-5	-2	-1	-2	1473868313334
-1	0	0	-4	2	-2	-1	-2	1473868313339
-1	-1	0	-1	0	1	-1	0	1473868313335
-1	0	0	0	-5	-3	-1	0	1473868313340
-3	0	-2	-4	-1	-3	-1	-2	1473868313336
-1	-2	-1	0	1	-1	-1	-1	1473868313341
0	-1	-2	0	-1	0	-1	-2	1473868313338
0	0	-1	-2	-2	-1	0	-1	1473868313343
-2	0	0	0	-1	-2	-1	-1	1473868313382
0	-2	-2	2	-2	-1	-1	-1	1473868313387
0	-2	0	0	0	0	-1	-2	1473868313383
0	-1	-3	0	0	0	-2	-1	1473868313388
-1	-2	-1	-1	1	-1	-1	-2	1473868313384
0	-2	-1	0	-1	0	0	0	1473868313389
-2	-1	-1	-2	-1	-2	-1	0	1473868313433
1	0	-2	0	-1	0	-1	0	1473868313438
0	-1	-2	-1	-1	1	-1	1	1473868313433
-3	0	1	-2	-2	-2	0	-2	1473868313438
1	0	0	1	3	1	0	0	1473868313477
-3	-2	-2	0	-11	1	-2	-1	1473868313482
-1	-1	-2	-1	-7	-2	-2	-2	1473868313477
0	-3	-2	-6	-6	-6	-4	-1	1473868313482
0	-1	-3	-2	-1	-5	-2	-1	1473868313479
0	-2	1	-1	-4	-5	0	0	1473868313484
-1	-3	0	3	5	9	3	1	1473868313480
0	0	-2	1	5	3	-1	0	1473868313485
-1	-2	-1	-1	-3	-5	-2	-1	1473868313527
1	0	-1	-2	0	-1	0	-1	1473868313532
0	-2	-2	0	0	-1	-1	-1	1473868313528
-1	-2	0	3	-3	2	0	-1	1473868313533
-2	-1	-2	-3	-3	-3	-1	-1	1473868313573
-1	-1	-1	-2	2	0	0	-2	1473868313578
